start_time,mean_CPU_usage,canonical_mem_usage,assigned_mem_usage,unmapped_page_cache_mem_usage,total_page_cache_mem_usage,max_mem_usage,mean_disk_IO_time,mean_local_disk_space_used,max_CPU_usage,max_disk_IO_time,CPI,MAI,sampled_CPU_usage,nr_of_tasks,scheduling_class
600000000.0,0.007756,0.27282,0.302,0.0012665,0.0023451,0.2730599999999999,1.2398e-05,0.0010728,0.06582,0.0015708,6.366,0.018016,0.0,3,3
900000000.0,0.008164,0.27282,0.302,0.0013056,0.0023831,0.27294,1.1444e-05,0.0010728,0.06213,0.00157263,6.406000000000001,0.017774,0.0,3,3
1200000000.0,0.007104,0.27282,0.302,0.0013389,0.0024165,0.27294,8.582999999999999e-06,0.0010728,0.0587,0.0005008,6.8100000000000005,0.019905,0.0,3,3
1500000000.0,0.00658,0.27282,0.302,0.0013704,0.0024472,0.27294,7.628999999999999e-06,0.0010728,0.05157,0.00042923,7.09,0.021901,0.0,3,3
1800000000.0,0.006119,0.27282,0.302,0.0014029,0.0024795,0.27294,1.049e-05,0.0010728,0.040032,0.0006438,7.208,0.022401,0.0,3,3
2100000000.0,0.005941,0.2727,0.302,0.0014201,0.0024976,0.2730599999999999,9.537e-06,0.0010728,0.05513,0.00035773,6.829000000000001,0.020654,0.0,3,3
2400000000.0,0.007424,0.2727,0.302,0.0014524,0.0025301,0.27294,1.2398e-05,0.0010728,0.04842,0.0016432,6.43,0.018399,0.0,3,3
2700000000.0,0.005781,0.2727,0.302,0.001482,0.0025597,0.27282,1.2398e-05,0.0010728,0.04399,0.00092793,6.943,0.020578,0.0,3,3
3000000000.0,0.005853,0.2727,0.302,0.0015106,0.0025883,0.2727,1.049e-05,0.0010728,0.04874,0.0010005,6.934,0.020401,0.0,3,3
3300000000.0,0.005676,0.2727,0.302,0.0015345,0.002612,0.27282,3.5284e-05,0.0010728,0.05182,0.0056092,7.089,0.021235,0.0,3,3
3600000000.0,0.005785,0.2727,0.302,0.0015620999999999,0.0026389,0.27282,1.6213000000000002e-05,0.0010728,0.06013,0.0023566999999999,6.627,0.019385,0.0,3,3
3900000000.0,0.005642,0.2727,0.302,0.0015898,0.0026674,0.27282,1.4305e-05,0.0010728,0.06507,0.0015716999999999,6.982,0.020761,0.0,3,3
4200000000.0,0.006275,0.2727,0.302,0.0016183999999999,0.002696,0.27282,1.4305e-05,0.0010728,0.0593,0.0019293,6.906,0.0205909999999999,0.0,3,3
4500000000.0,0.00557,0.2727,0.302,0.0016478999999999,0.0027247,0.27282,9.537e-06,0.0010728,0.09607,0.00064283,7.098,0.021668,0.0,3,3
4800000000.0,0.005299,0.2727,0.302,0.0016756,0.0027542,0.27282,2.9569e-05,0.0010728,0.05267,0.006073,7.188000000000001,0.022058,0.0,3,3
5100000000.0,0.004847,0.2727,0.302,0.0017033,0.0027816,0.27282,1.2397e-05,0.0010728,0.0605499999999999,0.00107203,7.279,0.022144,0.0,3,3
5400000000.0,0.004936,0.2727,0.302,0.0017242,0.002802,0.27282,1.1444e-05,0.0010728,0.04537,0.001071,7.182,0.021918,0.0,3,3
5700000000.0,0.005129,0.2727,0.302,0.0017385,0.0028167,0.2727,9.536e-06,0.0010728,0.0751999999999999,0.00100043,7.022,0.021203,0.0,3,3
6000000000.0,0.00533,0.2727,0.302,0.001751,0.0028295,0.2727,1.0491e-05,0.0010728,0.046037,0.0007144,7.292,0.022323,0.0,3,3
6300000000.0,0.005302,0.2727,0.302,0.0017729,0.002849,0.2727,9.537e-06,0.0010728,0.03664,0.0005008,7.345,0.022473,0.0,3,3
6600000000.0,0.005402,0.2727,0.302,0.0017948,0.0028713,0.27282,1.1444e-05,0.0010728,0.06289,0.001072,6.991,0.02085,0.0,3,3
6900000000.0,0.00568,0.2727,0.302,0.0018053,0.0028812,0.2727,6.675e-06,0.0010738,0.05838,0.00035773,6.924,0.02064,0.0,3,3
7200000000.0,0.005167,0.2727,0.302,0.0018244,0.0029007,0.27282,1.0491e-05,0.0010738,0.04577,0.0006438,7.116999999999999,0.021529,0.0,3,3
7500000000.0,0.004901,0.2727,0.302,0.0018443,0.0029218,0.2727,9.535999999999998e-06,0.0010738,0.03654,0.00085743,7.130000000000001,0.021453,0.0,3,3
7800000000.0,0.006946,0.2727,0.302,0.0018654,0.0029426,0.2727,1.2398e-05,0.0010747999999999,0.08512,0.0015727,6.590999999999999,0.018879,0.0,3,3
8100000000.0,0.005702,0.2727,0.302,0.0018855,0.0029616,0.2727,1.1444e-05,0.0010747999999999,0.0577,0.00107193,6.948,0.020825,0.0,3,3
8400000000.0,0.005929,0.2727,0.302,0.0019055,0.0029825,0.27282,9.537e-06,0.0010747999999999,0.0894899999999999,0.0007859,6.664,0.019152,0.0,3,3
8700000000.0,0.005501,0.2727,0.302,0.0019312,0.0030091,0.27282,1.7162e-05,0.0010747999999999,0.05134,0.0022852,6.853,0.020242,0.0,3,3
9000000000.0,0.005541,0.2727,0.302,0.0019455,0.003021,0.27282,1.4305e-05,0.0010758,0.0776599999999999,0.0015002,6.727,0.0197859999999999,0.0,3,3
9300000000.0,0.0056539999999999,0.2727,0.302,0.001955,0.0030332,0.2727,9.535999999999998e-06,0.0010758,0.0391699999999999,0.0009289299999999,6.86,0.020553,0.0,3,3
9600000000.0,0.005435,0.2727,0.302,0.0019769,0.0030529,0.27282,9.537e-06,0.0010758,0.0564599999999999,0.0010005,6.861000000000001,0.020471,0.0,3,3
9900000000.0,0.004398,0.2727,0.302,0.0019998999999999,0.0030755,0.27282,9.537e-06,0.0010758,0.05437,0.00050073,6.875,0.020687,0.0,3,3
10200000000.0,0.004551,0.2727,0.302,0.0020207999999999,0.0030991,0.27282,1.3351e-05,0.0010758,0.04705,0.0017864,7.002,0.021272,0.0,3,3
10500000000.0,0.005236,0.2727,0.302,0.0020437,0.0031208,0.27282,1.4305e-05,0.0010758,0.0491189999999999,0.00185783,6.612,0.019365,0.0,3,3
10800000000.0,0.004994,0.2727,0.302,0.0020589,0.0031358,0.27282,8.582999999999999e-06,0.0010758,0.08061,0.0007859,6.869,0.020106,0.0,3,3
11100000000.0,0.005066,0.2727,0.302,0.0020762,0.0031527,0.27282,8.582999999999999e-06,0.0010758,0.07556,0.0004293,6.833,0.020314,0.0,3,3
11400000000.0,0.007962,0.27282,0.302,0.0021057,0.0031812999999999,0.27282,1.0491e-05,0.0010758,0.05716,0.0010005,6.433,0.018105,0.0,3,3
11700000000.0,0.006626,0.2727,0.302,0.0021401,0.0032167,0.27282,8.582999999999999e-06,0.0010758,0.0667799999999999,0.00050073,6.759,0.019553,0.0,3,3
12000000000.0,0.0057979999999999,0.2727,0.302,0.002162,0.0032385,0.27282,8.582999999999999e-06,0.0010758,0.04211,0.0006438,6.731,0.0195009999999999,0.0,3,3
12300000000.0,0.005548,0.2727,0.302,0.0021792,0.0032583,0.27282,9.537e-06,0.0010758,0.03395,0.0007859,6.996,0.020652,0.0,3,3
12600000000.0,0.0057729999999999,0.2727,0.302,0.002202,0.0032779,0.27282,7.628999999999999e-06,0.0010758,0.058684,0.0005008,7.089,0.021211,0.0,3,3
12900000000.0,0.005912,0.2727,0.302,0.0022278,0.0033045,0.27282,1.049e-05,0.0010758,0.10494,0.00064283,6.609,0.018941,0.0,3,3
13200000000.0,0.005738,0.27282,0.302,0.0022555,0.003332,0.27282,1.1444e-05,0.0010758,0.05764,0.0013581,7.009,0.020801,0.0,3,3
13500000000.0,0.004866,0.2727,0.302,0.0022754999999999,0.0033528,0.27282,6.675e-06,0.0010758,0.047168,0.00035773,7.653,0.023539,0.0,3,3
13800000000.0,0.004857,0.27282,0.302,0.0022927,0.0033687,0.27282,1.049e-05,0.0010758,0.069803,0.001215,7.209,0.021705,0.0,3,3
14100000000.0,0.005184,0.2727,0.302,0.0023155,0.0033924,0.27282,1.049e-05,0.0010758,0.08151,0.00064283,6.867,0.019945,0.0,3,3
