start_time,mean_CPU_usage,canonical_mem_usage,assigned_mem_usage,unmapped_page_cache_mem_usage,total_page_cache_mem_usage,max_mem_usage,mean_disk_IO_time,mean_local_disk_space_used,max_CPU_usage,max_disk_IO_time,CPI,MAI,sampled_CPU_usage,nr_of_tasks,scheduling_class
600000000.0,0.0004081,0.0018988,0.007744,0.0005836,0.0009002,0.0019035,1.2398e-05,0.0,0.0030667,0.0018576999999999,5.899,0.017654,0.0001297,2,3
900000000.0,0.000392,0.0018988,0.007744,0.0005836,0.0009012,0.0019036,7.628999999999999e-06,0.0,0.0031514,0.00121453,6.688000000000001,0.0215619999999999,0.0001773799999999,2,3
1200000000.0,0.0003795,0.0018997,0.007744,0.0005836,0.0009022,0.0019045,1.7171e-05,0.0,0.001945,0.0024301,6.957,0.023233,0.00047492,2,3
1500000000.0,0.0003853,0.0018997,0.007744,0.0005856,0.0009022,0.0019054,1.4305e-05,0.0,0.0036053,0.0020724,6.171,0.018761,0.00015831,2,3
1800000000.0,0.0003767,0.0018988,0.007744,0.0005856,0.0009022,0.0019036,1.1444e-05,0.0,0.0026949,0.0015002,6.343999999999999,0.020217,0.00017454,2,3
2100000000.0,0.0003719,0.0019016,0.007744,0.0005856,0.0009031,0.0019083,8.582999999999999e-06,0.0,0.0031317,0.0009289,7.029,0.0240249999999999,0.0003214,2,3
2400000000.0,0.0003957,0.0018997,0.007744,0.0005865,0.000904,0.0019064,6.675e-06,0.0,0.0033607,0.00071433,7.323,0.025179,0.0002604,2,3
2700000000.0,0.0003890999999999,0.0019007,0.007744,0.0005874,0.000904,0.0019055,7.628999999999999e-06,0.0,0.0034649,0.00121453,6.011,0.018373,0.0008002,2,3
3000000000.0,0.0003977,0.0018997,0.007744,0.0005874,0.000904,0.0019054,9.537e-06,0.0,0.0031284999999999,0.0013571,5.955,0.018281,0.000246,2,3
3300000000.0,0.0003872,0.0019007,0.007744,0.0005874,0.000905,0.0019083,1.049e-05,0.0,0.0026855,0.0017148,6.786,0.022657,0.0002747,2,3
3600000000.0,0.0003843,0.0019007,0.007744,0.0005884,0.000906,0.0019064,1.049e-05,0.0,0.0030174,0.0012856,6.972,0.0233309999999999,0.0003195,2,3
3900000000.0,0.0004006,0.0019016,0.007744,0.0005894,0.000906,0.0019073,6.676e-06,0.0,0.0031014,0.0008574,6.035,0.017936,0.0007095,2,3
4200000000.0,0.0003948,0.0018978,0.007744,0.0005894,0.000906,0.0019035,1.3352e-05,0.0,0.0032387,0.0025007,5.482,0.01547,0.0006265999999999,2,3
4500000000.0,0.0004091,0.0018998,0.007744,0.0005894,0.0009069,0.0019045,1.7171e-05,0.0,0.0017042,0.0028586,5.634,0.016011,0.00024221,2,3
4800000000.0,0.0003834,0.0019007,0.007744,0.0005903,0.0009079,0.0019064,1.2398e-05,0.0,0.0025995,0.0017851,6.133,0.018858,0.00017166,2,3
5100000000.0,0.0003872,0.0019017,0.007744,0.0005912,0.0009079,0.0019073,4.7687e-06,0.0,0.003626,0.0005712299999999,7.459,0.02556,0.0008679,2,3
5400000000.0,0.0004015,0.0019007,0.007744,0.0005912,0.0009079,0.0019045,4.768e-06,0.0,0.0041385,0.00021463,6.468999999999999,0.020463,0.00012398,2,3
5700000000.0,0.0004282,0.0019017,0.007744,0.0005912,0.0009089,0.0019054,3.814e-06,0.0,0.0035282,0.00021463,5.276,0.014153,0.00018694,2,3
6000000000.0,0.0004376999999999,0.0019016,0.007744,0.0005922,0.0009098,0.0019055,4.768e-06,0.0,0.0043181,0.00028613,5.429,0.014907,0.0002108,2,3
6300000000.0,0.0004187,0.0019017,0.007744,0.0005932,0.0009098,0.0019054,1.5257e-05,0.0,0.0032423,0.00271553,5.667,0.016221,0.00023552,2,3
6600000000.0,0.0004197,0.0019026,0.007744,0.0005932,0.0009098,0.0019074,1.5261e-05,0.0,0.0035786,0.0030716,6.273,0.019204,0.00025367,2,3
6900000000.0,0.0004177,0.0019026,0.007744,0.0005932,0.0009117,0.0019064,8.582999999999999e-06,0.0,0.0032193,0.0011425,6.034000000000001,0.017943,0.00020885,2,3
7200000000.0,0.00041,0.0019016,0.007744,0.0005941,0.0009117,0.0019064,1.7165999999999998e-05,0.0,0.0029637,0.0024985,6.385,0.0200739999999999,0.0001602199999999,2,3
7500000000.0,0.0003996,0.0019017,0.007744,0.0005951,0.0009117,0.0019064,3.814e-06,0.0,0.0031891999999999,0.00021463,6.192,0.019559,0.00216857,2,3
7800000000.0,0.0003805,0.0019007,0.007744,0.0005951,0.0009117,0.0019064,1.4305e-05,0.0,0.0029339,0.0029992,6.833,0.0227069999999999,0.00069048,2,3
8100000000.0,0.0003777,0.0019007,0.007744,0.0005951,0.0009136,0.0019055,4.768e-06,0.0,0.0037608999999999,0.0004998,6.596,0.02111,0.0003909899999999,2,3
8400000000.0,0.000412,0.0018997,0.007744,0.0005961,0.0009136,0.0019054,4.768e-06,0.0,0.0032809,0.00021463,5.532,0.015674,0.0006933999999999,2,3
8700000000.0,0.0003929,0.0019016,0.007744,0.000597,0.0009136,0.0019064,1.1444e-05,0.0,0.0025026,0.0018556999999999,6.334,0.019892,0.00030991,2,3
9000000000.0,0.0003777,0.0019007,0.007744,0.000597,0.0009136,0.0019054,1.049e-05,0.0,0.0030206,0.0010004,6.706999999999999,0.022301,0.00012111,2,3
9300000000.0,0.0003834,0.0019007,0.007744,0.000597,0.0009156,0.0019054,7.628999999999999e-06,0.0,0.0028458,0.0009289,7.257,0.025386,0.0003023,2,3
9600000000.0,0.0004148,0.0019016,0.007744,0.0005979,0.0009156,0.0019064,7.628999999999999e-06,0.0,0.0018992,0.0010004,5.708,0.016381,0.00018405,2,3
9900000000.0,0.0004015,0.0019017,0.007744,0.0005989,0.0009156,0.0019074,1.3351e-05,0.0,0.0033798,0.0016441,6.232,0.019429,0.00020311,2,3
10200000000.0,0.0004044,0.0019026,0.007744,0.0005989,0.0009165,0.0019074,2.3845e-05,0.0,0.0034107,0.0025697,6.337,0.0199,0.0003014,2,3
10500000000.0,0.0004062999999999,0.0019026,0.007744,0.0005989,0.0009174,0.0019083,7.628999999999999e-06,0.0,0.0022085,0.0009995,5.893000000000001,0.017486,0.00030044,2,3
10800000000.0,0.0003995999999999,0.0019016,0.007744,0.0005999,0.0009174,0.0019064,9.536e-06,0.0,0.0028688,0.00164353,5.9510000000000005,0.01786,0.00013638,2,3
11100000000.0,0.000411,0.0019017,0.007744,0.0006008,0.0009174,0.0019074,2.3837e-05,0.0,0.0033231,0.00300153,5.752000000000001,0.016719,0.0003128,2,3
11400000000.0,0.0004129,0.0019007,0.007744,0.0006008,0.0009184,0.0019055,1.3351e-05,0.0,0.0019516,0.0016435999999999,5.64,0.016304,0.0007744,2,3
11700000000.0,0.0004043,0.0019017,0.007744,0.0006008,0.0009194,0.0019064,7.628999999999999e-06,0.0,0.0031081,0.0012856,5.815,0.017055,0.0002146,2,3
12000000000.0,0.0003453,0.0019026,0.007744,0.0006018,0.0009194,0.0019083,1.8120000000000003e-05,0.0,0.0038529,0.003001,9.205,0.03674,0.0002384299999999,2,3
12300000000.0,0.0003433,0.0019007,0.007744,0.0006028,0.0009194,0.0019054,7.628999999999999e-06,0.0,0.0028918,0.0007143,10.145,0.041644,0.00016312,2,3
12600000000.0,0.0003385,0.0018998,0.007744,0.0006028,0.0009194,0.0019045,1.049e-05,0.0,0.0024871,0.0006428299999999,10.469,0.043203,0.0001545,2,3
12900000000.0,0.0003442999999999,0.0019017,0.007744,0.0006028,0.0009212,0.0019064,3.814e-06,0.0,0.0034749,0.00021463,10.168,0.0414729999999999,0.00024893,2,3
13200000000.0,0.0003576,0.0019016,0.007744,0.0006037,0.0009212,0.0019064,1.3352e-05,0.0,0.0014381,0.0015707999999999,8.927,0.034258,0.00026994,2,3
13500000000.0,0.0003557,0.0019026,0.007744,0.0006046,0.0009212,0.0019064,6.676e-06,0.0,0.003053,0.0007144,6.513,0.021405,0.0002927999999999,2,3
13800000000.0,0.0003662,0.0019035,0.007744,0.0006046,0.0009222,0.0019083,8.582999999999999e-06,0.0,0.0020366,0.0006428,6.673,0.022173,0.0001812,2,3
14100000000.0,0.0003949,0.0019035,0.007744,0.0006046,0.0009232,0.0019092,1.5261e-05,0.0,0.0027771999999999,0.0027141,5.894,0.017991,0.0007115,2,3
14400000000.0,0.0003823999999999,0.0019026,0.007744,0.0006066,0.0009232,0.0019083,1.5255e-05,0.0,0.0027538,0.0032137,5.708,0.017107,0.0002193,2,3
14700000000.0,0.000371,0.0019016,0.007744,0.0006066,0.0009232,0.0019073,1.7171e-05,0.0,0.0025713,0.0027871,6.781000000000001,0.0227579999999999,0.00020027,2,3
15000000000.0,0.00037,0.0019026,0.007744,0.0006066,0.000925,0.0019074,2.8606e-05,0.0,0.0023959,0.0025707,6.719,0.022455,0.00029946,2,3
15300000000.0,0.0003928999999999,0.0019036,0.007744,0.0006066,0.000925,0.0019073,1.8119e-05,0.0,0.0032274,0.0019288,6.711,0.021628,0.00020119,2,3
15600000000.0,0.0003775999999999,0.0019026,0.007744,0.0006084,0.000925,0.0019102,8.582999999999999e-06,0.0,0.0034223,0.0007143,7.241,0.024903,0.0006142,2,3
15900000000.0,0.0003767,0.0019026,0.007744,0.0006084,0.000925,0.0019073,1.1444e-05,0.0,0.0031171,0.0018576999999999,7.513,0.026761,0.00026039,2,3
16200000000.0,0.0004072,0.0019026,0.007744,0.0006084,0.000927,0.0019083,9.537e-06,0.0,0.003418,0.0011425,5.593,0.015865,0.00015449,2,3
16500000000.0,0.0003976999999999,0.0019026,0.007744,0.0006084,0.000927,0.0019112,6.675e-06,0.0,0.0030443,0.0006428299999999,6.305,0.020057,0.00016498,2,3
16800000000.0,0.0003786,0.0019026,0.007744,0.0006104,0.000927,0.0019083,1.049e-05,0.0,0.0030401,0.0012856,7.218999999999999,0.024717,0.00031953,2,3
17100000000.0,0.0003948,0.0019026,0.007744,0.0006104,0.000927,0.0019073,5.722e-06,0.0,0.0033188,0.00042823,6.69,0.022108,0.00060084,2,3
17400000000.0,0.0004072,0.0019016,0.007744,0.0006104,0.0009288,0.0019073,1.1444e-05,0.0,0.002846,0.0019280999999999,5.549,0.015743,0.00016688,2,3
17700000000.0,0.0004082,0.0019007,0.007744,0.0006104,0.0009288,0.0019064,1.049e-05,0.0,0.0036166,0.00128653,5.428,0.015422,0.0002584399999999,2,3
18000000000.0,0.0004024,0.0019026,0.007744,0.0006122,0.0009288,0.0019092,1.2398e-05,0.0,0.0033376,0.0017863,5.898,0.017881,0.00026603,2,3
18300000000.0,0.0004015,0.0019036,0.007744,0.0006122,0.0009288,0.0019093,1.2397e-05,0.0,0.0037283999999999,0.00228453,5.441000000000001,0.015522,0.0007362,2,3
18600000000.0,0.0004053,0.0019026,0.007744,0.0006122,0.0009308,0.0019074,4.387e-05,0.0,0.0029529,0.004928,5.577999999999999,0.01607,0.00023076,2,3
18900000000.0,0.0003823999999999,0.0019045,0.007744,0.0006122,0.0009308,0.0019074,5.722e-06,0.0,0.0033453,0.00049973,5.720000000000001,0.016683,0.0027226,2,3
19200000000.0,0.0003327999999999,0.0019026,0.007744,0.0006142,0.0009308,0.0019064,2.3846e-05,0.0,0.0028265,0.0023577,10.873,0.04621,0.0006409,2,3
19500000000.0,0.0003338,0.0019017,0.007744,0.0006142,0.0009308,0.0019054,2.0982e-05,0.0,0.0031738,0.0032847,8.775,0.034657,0.00012016,2,3
19800000000.0,0.0003576,0.0019236,0.007744,0.0006150999999999,0.0009327,0.001956,1.3351e-05,0.0,0.004863,0.0024277,8.008000000000001,0.030197,0.00025465,2,3
20100000000.0,0.0003595,0.0019198,0.007744,0.000616,0.0009336,0.0019417,1.5257e-05,0.0,0.0027619999999999,0.00221553,10.686,0.045004,0.00028135,2,3
20400000000.0,0.0003643,0.0019064,0.007744,0.000617,0.0009346,0.0019121,7.628999999999999e-06,0.0,0.0026282,0.0008573999999999,7.577,0.027246,0.0002851,2,3
20700000000.0,0.0003671,0.0019054,0.007744,0.000618,0.0009346,0.0019112,1.6208e-05,0.0,0.0028912,0.004002,8.965,0.034634,0.0002785,2,3
21000000000.0,0.0004081,0.0019055,0.007744,0.000618,0.0009346,0.0019092,5.722e-06,0.0,0.0028419,0.0004292,6.245,0.019463,0.00031762,2,3
21300000000.0,0.0004177,0.0019055,0.007744,0.000618,0.0009365,0.0019093,7.63e-06,0.0,0.0030017,0.0011424999999999,5.834,0.017091,0.00032139,2,3
21600000000.0,0.0004129,0.0019217,0.007744,0.0006199,0.0009365,0.0019417,1.4305e-05,0.0,0.046049,0.0028563,5.609999999999999,0.016333,0.00026131,2,3
21900000000.0,0.0004186,0.0019045,0.007744,0.0006199,0.0009384,0.0019102,1.7166e-05,0.0,0.0034583,0.002928,5.617,0.016364,0.0003968,2,3
22200000000.0,0.0004034,0.0019111,0.007744,0.0006208,0.0009384,0.0019369,3.814e-06,0.0,0.005554,0.00028613,5.803000000000001,0.017395,0.0027843,2,3
22500000000.0,0.0004148,0.001915,0.007744,0.0006218,0.0009384,0.0019408,2.0983e-05,0.0,0.0029062,0.004645,6.148,0.019006,0.00020123,2,3
22800000000.0,0.0004053,0.0019073,0.007744,0.0006218,0.0009394,0.0019121,2.1937e-05,0.0,0.0018255,0.004929,5.773,0.017273,0.0001783399999999,2,3
