start_time,mean_CPU_usage,canonical_mem_usage,assigned_mem_usage,unmapped_page_cache_mem_usage,total_page_cache_mem_usage,max_mem_usage,mean_disk_IO_time,mean_local_disk_space_used,max_CPU_usage,max_disk_IO_time,CPI,MAI,sampled_CPU_usage,nr_of_tasks,scheduling_class
600000000.0,3.147e-05,0.0002041,0.003872,6.199e-05,0.0001287,0.0002775,0.0,0.0,0.0003672,7.153e-05,10.41,0.04327,3.242e-05,1,2
900000000.0,3.052e-05,0.0002031,0.003876,6.199e-05,0.0001287,0.0002775,0.0,0.0,0.0001659,0.0,9.661,0.04034,3.91e-05,1,2
1200000000.0,3.052e-05,0.000206,0.003872,6.199e-05,0.0001307,0.0002775,0.0,0.0,0.0003567,7.153e-05,9.93,0.0413,1.621e-05,1,2
1500000000.0,3.052e-05,0.0002041,0.003872,6.199e-05,0.0001297,0.0002775,0.0,0.0,0.0001688,0.0,8.757,0.03699,6.485e-05,1,2
1800000000.0,3.052e-05,0.0002069,0.003872,6.199e-05,0.0001316,0.0002775,0.0,0.0,0.0003471,7.153e-05,10.71,0.04656,5.15e-05,1,2
2100000000.0,3.052e-05,0.0002069,0.003872,6.199e-05,0.0001316,0.0002775,0.0,0.0,0.0001965,0.0,9.2,0.03898,1.144e-05,1,2
2400000000.0,3.242e-05,0.000206,0.003872,6.199e-05,0.0001307,0.0002775,0.0,0.0,0.000349,7.153e-05,10.12,0.04148,1.335e-05,1,2
2700000000.0,3.242e-05,0.000206,0.003872,6.199e-05,0.0001316,0.0002775,0.0,0.0,0.0003843,0.0,8.71,0.03527,7.629e-06,1,2
3000000000.0,3.242e-05,0.0002089,0.003872,6.199e-05,0.0001335,0.0002775,0.0,0.0,0.0004501,7.153e-05,8.466,0.03393,0.0,1,2
3300000000.0,3.242e-05,0.0002022,0.003872,6.199e-05,0.0001268,0.0002775,0.0,0.0,0.0004711,0.0,10.39,0.04248,1.717e-05,1,2
3600000000.0,3.242e-05,0.0002079,0.003872,6.199e-05,0.0001316,0.0002775,0.0,0.0,0.0003557,7.153e-05,9.746,0.03926,6.866e-05,1,2
3900000000.0,3.242e-05,0.0002069,0.003872,6.199e-05,0.0001297,0.0002775,0.0,0.0,0.0005302,0.0,9.564,0.03884,3.242e-05,1,2
4200000000.0,3.242e-05,0.000206,0.003872,6.199e-05,0.0001307,0.0002775,0.0,0.0,0.0005455,7.153e-05,9.434,0.03851,2.384e-05,1,2
4500000000.0,3.242e-05,0.0002031,0.003876,6.199e-05,0.0001287,0.0002775,0.0,0.0,0.0005093,7.153e-05,9.764,0.03999,2.861e-06,1,2
4800000000.0,3.242e-05,0.0002079,0.003872,6.199e-05,0.0001335,0.0002775,0.0,0.0,0.0005159,7.153e-05,8.357,0.03349,3.529e-05,1,2
5100000000.0,3.338e-05,0.0002041,0.003872,6.199e-05,0.0001287,0.0002775,0.0,0.0,0.0002146,0.0,9.385,0.03784,2.956e-05,1,2
5400000000.0,3.242e-05,0.0002041,0.003872,6.199e-05,0.0001287,0.0002775,0.0,0.0,0.0006094,7.153e-05,14.77,0.06322,1.907e-06,1,2
5700000000.0,3.147e-05,0.0002079,0.003872,6.199e-05,0.0001335,0.0002775,0.0,0.0,0.0001307,0.0,13.32,0.05743,4.768e-06,1,2
6000000000.0,3.242e-05,0.0002069,0.003872,6.199e-05,0.0001326,0.0002775,0.0,0.0,0.0001669,7.153e-05,11.22,0.04576,2.575e-05,1,2
6300000000.0,3.147e-05,0.000205,0.003872,6.199e-05,0.0001307,0.0002775,0.0,0.0,0.0005331,0.0,13.14,0.05624,2.575e-05,1,2
6600000000.0,3.147e-05,0.0002069,0.003872,6.199e-05,0.0001326,0.0002775,0.0,0.0,0.000433,7.153e-05,20.88,0.09305,0.000103,1,2
