start_time,mean_CPU_usage,canonical_mem_usage,assigned_mem_usage,unmapped_page_cache_mem_usage,total_page_cache_mem_usage,max_mem_usage,mean_disk_IO_time,mean_local_disk_space_used,max_CPU_usage,max_disk_IO_time,CPI,MAI,sampled_CPU_usage,nr_of_tasks,scheduling_class
600000000.0,2.08804,3.02332,3.90284,0.0745146,0.0913993,3.03139,0.0195162,0.0178877,5.03674,0.2900381,197.761,0.473998,0.0,64,3
900000000.0,2.05772,3.0229,3.90241,0.0733586,0.090247,3.0284,0.0193931,0.0178829,4.808,0.3125835,203.842,0.509753,0.0,64,3
1200000000.0,2.06678,3.02302,3.90267,0.0752718,0.0921523,3.03009,0.0190252,0.0178668,5.04913,0.2933347,194.197,0.458727,0.0,64,3
1500000000.0,2.1398,3.02272,3.90224,0.0701544,0.0870523,3.02797,0.0190793,0.0178573,4.80927,0.2727807,202.02,0.514872,0.0,64,3
1800000000.0,2.08218,3.0226,3.90249,0.0713463,0.0882472,3.02729,0.0185788,0.017843,4.92356,0.282141,196.788,0.485389,0.0,64,3
2100000000.0,2.26948,3.02316,3.90139,0.0699542,0.0868521,3.03121,0.0185214,0.017826,5.25363,0.3000465,205.702,0.52699,0.0,64,3
2400000000.0,2.22221,3.02266,3.89985,0.0692335,0.0861358,3.02785,0.0182501,0.0178192,5.11739,0.3087319,204.604,0.512894,0.0,64,3
2700000000.0,2.18722,3.02292,3.89822,0.0711474,0.088056,3.0273,0.0190824,0.0178051,4.93042,0.3101759,199.41,0.477012,0.0,64,3
3000000000.0,2.17942,3.02317,3.89668,0.0743236,0.0912095,3.02761,0.0189003,0.0177936,4.87871,0.2790023,196.99,0.459296,0.0,64,3
3300000000.0,2.18915,3.0232,3.89675,0.0776551,0.09454,3.02878,0.0194951,0.0177808,4.88044,0.3086931,199.103,0.473234,0.0,64,3
3600000000.0,2.1913,3.02304,3.89761,0.0764821,0.0933565,3.02823,0.0204295,0.0177674,4.97175,0.3068663,205.96,0.510174,0.0,64,3
3900000000.0,2.1282,3.02291,3.89851,0.078321,0.0952309,3.02877,0.0205704,0.0177609,4.91022,0.3150238,203.687,0.498748,0.0,64,3
4200000000.0,2.09994,3.02352,3.89895,0.0765547,0.0934514,3.0304,0.0206096,0.0177496,4.81728,0.2733703,204.107,0.506083,0.0,64,3
4500000000.0,2.01296,3.02408,3.89882,0.0768634,0.0937581,3.03045,0.0208498,0.0177362,4.73207,0.3195639,203.604,0.504548,0.0,64,3
4800000000.0,2.11507,3.02433,3.89901,0.0783982,0.0952855,3.03156,0.020736,0.0177259,4.99959,0.3100274,199.666,0.484109,0.0,64,3
