start_time,mean_cpu_usage,mean_disk_io_time,canonical_mem_usage
600000000,0.8760500084608793,0.0038449799831141,2.179959967732429
900000000,0.8267900068312883,0.0007695899985264987,2.172850012779236
1200000000,0.8199299946427345,0.0006618300030822866,2.171970024704933
1500000000,0.8038100022822618,0.0006141700014268281,2.171720027923584
1800000000,0.8226100094616413,0.0046911900062696,2.177739985287189
2100000000,0.8276300113648176,0.000852569997732644,2.175430007278919
2400000000,0.8462199978530407,0.0030280600531114,2.171970024704933
2700000000,0.8233400005847216,0.0023347199894487,2.181049957871437
3000000000,0.8280700109899044,0.0007553100113000255,2.1721000224351883
3300000000,0.8235100079327822,0.0039776300181983,2.1723400205373764
3600000000,0.8628799989819527,0.001965530009329,2.180919960141182
3900000000,0.8300800062716007,0.0006961799972486915,2.1716100201010704
4200000000,0.8319199979305267,0.0034532400222815,2.1724800169467926
4500000000,0.8368999976664782,0.0017871599957288,2.180679962038994
4800000000,0.8336600102484226,0.0007038000039756298,2.171970017254353
5100000000,0.8549100030213594,0.0037176900514168,2.1727200224995613
5400000000,0.8552000056952238,0.0020085699907212,2.180799961090088
5700000000,0.8312199991196394,0.0006780700023227837,2.1717300191521645
6000000000,0.8666599970310926,0.0033416599981137,2.1726000159978867
6300000000,0.8706199992448092,0.0017585100249561,2.181529961526394
6600000000,0.881460003554821,0.0007143000038922764,2.1721100136637688
6900000000,0.8702099993824959,0.0004577600011543837,2.1717300191521645
7200000000,0.8776300102472305,0.0004339600009188871,2.17186001688242
7500000000,0.8659700062125921,0.0005369199998312979,2.1717300191521645
7800000000,0.9055200088769196,0.0052670000004582,2.181039959192276
8100000000,0.8763000033795834,0.0008001100086403312,2.1721100136637688
8400000000,0.905750010162592,0.0006790099960198859,2.17186001688242
8700000000,0.8874400034546852,0.0006885499988129595,2.17186001688242
9000000000,0.8942900039255619,0.0048856000285013,2.1778599843382835
9300000000,0.885880010202527,0.000911710005311761,2.17518001049757
9600000000,0.8927200026810169,0.0031165700311248,2.1726000159978867
9900000000,0.8968100026249886,0.0018491100054234,2.180679962038994
10200000000,0.8961900100111961,0.0007190400046965806,2.1718700155615807
10500000000,0.9189300052821636,0.0031347700205515,2.1727100238204
10800000000,0.9114900045096874,0.0021486300029209,2.180799961090088
11100000000,0.8749600034207106,0.0006847399999969639,2.172240011394024
