start_time,mean_CPU_usage,canonical_mem_usage,assigned_mem_usage,unmapped_page_cache_mem_usage,total_page_cache_mem_usage,max_mem_usage,mean_disk_IO_time,mean_local_disk_space_used,max_CPU_usage,max_disk_IO_time,CPI,MAI,sampled_CPU_usage,nr_of_tasks,scheduling_class
600000000.0,0.0002746,0.08496,0.10096,0.0009155,0.0015631,0.08496,4.768e-06,0.0002012,0.005056,0.0003577,22.630000000000003,0.10121,0.0,2,3
900000000.0,0.0002594,0.08496,0.10096,0.0009155,0.0015631,0.08496,4.768e-06,0.0002012,0.006105,0.00014306,24.209,0.10828,0.0,2,3
1200000000.0,0.0002823,0.08496,0.10096,0.0009174999999999,0.001564,0.08502,6.676e-06,0.0002012,0.00703,0.0005713,14.623,0.06117,0.0,2,3
1500000000.0,0.0002661,0.08496,0.10096,0.0009174999999999,0.001564,0.08502,3.814e-06,0.0002012,0.004103,0.00014306,18.099,0.0781,0.0,2,3
1800000000.0,0.0002623,0.08502,0.10096,0.0009174999999999,0.001565,0.08502,4.768e-06,0.0002012,0.006507,0.0003577,22.35,0.09802,0.0,2,3
2100000000.0,0.0002737,0.08502,0.10096,0.0009174999999999,0.001565,0.08502,4.768e-06,0.0002012,0.0064329999999999,0.00021463,25.47,0.11236,0.0,2,3
2400000000.0,0.0002918,0.08496,0.10096,0.0009193,0.001566,0.08502,4.768e-06,0.0002012,0.016819,0.00028613,17.442,0.07335,0.0,2,3
2700000000.0,0.0002603,0.08496,0.10096,0.0009193,0.001566,0.08496,3.814e-06,0.0002012,0.003856,0.00014306,22.68,0.09918,0.0,2,3
3000000000.0,0.000267,0.08496,0.10096,0.0009193,0.001566,0.08496,4.768e-06,0.0002012,0.006657,0.0004292,19.568,0.08413,0.0,2,3
3300000000.0,0.0002813,0.08496,0.10096,0.0009193,0.0015669,0.08496,5.722e-06,0.0002012,0.008816,0.00021463,26.805,0.1184,0.0,2,3
3600000000.0,0.0002747,0.08496,0.10096,0.0009193,0.0015669,0.08496,7.628999999999999e-06,0.0002012,0.005222,0.0011426,18.185,0.0780299999999999,0.0,2,3
3900000000.0,0.0002642,0.08496,0.10096,0.0009212999999999,0.0015678,0.08496,4.768e-06,0.0002012,0.004868,0.00021463,25.76,0.11483,0.0,2,3
4200000000.0,0.0002575,0.08496,0.10096,0.0009212999999999,0.0015678,0.08496,4.768e-06,0.0002012,0.006107,0.00028613,19.811,0.08516,0.0,2,3
4500000000.0,0.0002737,0.08496,0.10096,0.0009212999999999,0.0015688,0.08496,4.768e-06,0.0002012,0.005631,0.00021463,21.375,0.09443,0.0,2,3
4800000000.0,0.0002718,0.08496,0.10096,0.0009212999999999,0.0015688,0.08496,6.676e-06,0.0002012,0.007885,0.0005712299999999,14.814,0.06159,0.0,2,3
5100000000.0,0.0002584,0.08496,0.10096,0.0009203,0.0015679,0.08496,4.768e-06,0.0002012,0.0030099999999999,0.00021463,19.841,0.08509,0.0,2,3
5400000000.0,0.0002632,0.08496,0.10096,0.0009193,0.001566,0.08496,5.722e-06,0.0002012,0.0048579999999999,0.0003577,34.42,0.15937,0.0,2,3
5700000000.0,0.0002584,0.08496,0.10096,0.0009193,0.001566,0.08496,4.768e-06,0.0002012,0.006553,0.00021463,28.42,0.12677,0.0,2,3
6000000000.0,0.0002623,0.08496,0.10096,0.0009193,0.0015669,0.08496,8.583e-06,0.0002012,0.004683,0.00128653,17.471,0.07553,0.0,2,3
6300000000.0,0.000267,0.08496,0.10096,0.0009193,0.0015669,0.08496,3.814e-06,0.0002012,0.004753,0.00014306,21.543,0.09456,0.0,2,3
6600000000.0,0.0002604,0.08496,0.10096,0.0009145,0.0015621,0.08496,9.536e-06,0.0002012,0.005623,0.0017851,21.257,0.09336,0.0,2,3
6900000000.0,0.000269,0.08496,0.10096,0.0009136,0.0015602,0.08496,4.768e-06,0.0002012,0.010353,0.0002862,14.561,0.05944,0.0,2,3
7200000000.0,0.0007009,0.08496,0.10096,0.0009136,0.0015612,0.08496,4.768e-06,0.0002012,0.0855799999999999,0.00028613,4.391,0.013141,0.0,2,3
7500000000.0,0.0002594,0.08496,0.10096,0.0009136,0.0015612,0.08496,6.676e-06,0.0002012,0.006033,0.0005713,21.12,0.09033,0.0,2,3
7800000000.0,0.0003109,0.08496,0.10096,0.0009136,0.0015612,0.08496,4.768e-06,0.0002012,0.017059,0.00028613,22.54,0.0991499999999999,0.0,2,3
8100000000.0,0.0002575,0.08496,0.10096,0.0009145,0.0015612,0.08496,7.628999999999999e-06,0.0002012,0.013474,0.001072,22.633,0.09872,0.0,2,3
8400000000.0,0.0002584,0.08496,0.10096,0.0009155,0.0015620999999999,0.08496,4.768e-06,0.0002012,0.0059159999999999,0.00035763,18.636000000000003,0.07932,0.0,2,3
8700000000.0,0.0002632,0.08496,0.10096,0.0009155,0.001563,0.08496,5.722e-06,0.0002012,0.005462,0.00035763,22.847,0.09941,0.0,2,3
9000000000.0,0.0002603,0.08496,0.10096,0.0009155,0.001563,0.08496,5.722e-06,0.0002012,0.006866,0.0004292,21.496,0.09175,0.0,2,3
9300000000.0,0.0002604,0.08496,0.10096,0.0009145,0.0015621,0.08496,5.722e-06,0.0002012,0.0037,0.0003577,22.79,0.09915,0.0,2,3
9600000000.0,0.0002604,0.08496,0.10096,0.0009146,0.0015611,0.08496,4.768e-06,0.0002012,0.003012,0.00028613,25.83,0.1151399999999999,0.0,2,3
9900000000.0,0.0002689,0.08496,0.10096,0.0009155,0.0015621,0.08496,4.768e-06,0.0002012,0.005293,0.00014306,32.58,0.14637,0.0,2,3
10200000000.0,0.0002661,0.08496,0.10096,0.0009155,0.0015631,0.08496,5.722e-06,0.0002012,0.006317,0.0003577,11.89,0.04886,0.0,2,3
10500000000.0,0.0002745999999999,0.08496,0.10096,0.0009155,0.0015631,0.08496,5.722e-06,0.0002012,0.005722,0.0002862,15.054000000000002,0.06217,0.0,2,3
10800000000.0,0.0002937,0.08496,0.10096,0.0009155,0.0015631,0.08496,5.722e-06,0.0002012,0.022979,0.0003577,20.171,0.08749,0.0,2,3
11100000000.0,0.0002527,0.08496,0.10096,0.0009165,0.0015631,0.08496,4.768e-06,0.0002012,0.006809,0.0002862,24.792,0.1106299999999999,0.0,2,3
11400000000.0,0.0002642,0.08496,0.10096,0.0009174999999999,0.001564,0.08496,5.722e-06,0.0002012,0.007103,0.00028613,16.458,0.0703,0.0,2,3
11700000000.0,0.0002604,0.08496,0.10096,0.0009174999999999,0.0015649,0.08496,3.814e-06,0.0002012,0.005504,0.00021463,20.447,0.08923,0.0,2,3
12000000000.0,0.0002584,0.08496,0.10096,0.0009174999999999,0.0015649,0.08496,5.722e-06,0.0002012,0.0032329999999999,0.0006428299999999,20.873,0.09167,0.0,2,3
12300000000.0,0.0002594,0.08496,0.10096,0.0009174999999999,0.0015649,0.08496,3.814e-06,0.0002012,0.003908,0.00021463,28.357,0.1219,0.0,2,3
12600000000.0,0.0002718,0.08496,0.10096,0.0009184,0.0015649,0.08496,4.768e-06,0.0002012,0.0054859999999999,0.00042823,27.380000000000003,0.1172,0.0,2,3
12900000000.0,0.0002774999999999,0.08496,0.10096,0.0009193,0.0015659,0.08496,4.768e-06,0.0002012,0.012184,0.00021463,21.836,0.0956,0.0,2,3
13200000000.0,0.0002737,0.08496,0.10096,0.0009193,0.0015669,0.08496,4.768e-06,0.0002012,0.003507,0.00028613,17.182000000000002,0.07307,0.0,2,3
13500000000.0,0.000267,0.08496,0.10096,0.0009193,0.0015669,0.08496,4.768e-06,0.0002012,0.002384,0.00014306,23.22,0.10249,0.0,2,3
13800000000.0,0.0002537,0.08496,0.10096,0.0009193,0.0015669,0.08496,5.722e-06,0.0002012,0.0042369999999999,0.0004292,23.74,0.10332,0.0,2,3
14100000000.0,0.000268,0.08496,0.10096,0.0009203,0.0015669,0.08496,3.814e-06,0.0002012,0.005414,0.00014306,13.002,0.0547,0.0,2,3
