start_time,mean_CPU_usage,canonical_mem_usage,assigned_mem_usage,unmapped_page_cache_mem_usage,total_page_cache_mem_usage,max_mem_usage,mean_disk_IO_time,mean_local_disk_space_used,max_CPU_usage,max_disk_IO_time,CPI,MAI,sampled_CPU_usage,nr_of_tasks,scheduling_class
600000000.0,0.87605,2.17996,2.47547,0.0386137,0.053153,2.21474,0.00384498,0.0080262,3.2414,0.559526,46.818,0.102994,0.0,25,3
900000000.0,0.82679,2.17285,2.47559,0.0348441,0.0480009,2.18394,0.00076959,0.0080252,2.38621,0.074493,45.225,0.09681,0.0,25,3
1200000000.0,0.8199299999999999,2.17197,2.47583,0.0331573,0.0463193,2.17272,0.00066183,0.0080254,2.25034,0.0655074,45.087,0.09637,0.0,25,3
1500000000.0,0.80381,2.17172,2.47571,0.0332217999999999,0.0463895999999999,2.17259,0.0006141699999999,0.0080264,2.26551,0.059356,45.481,0.100795,0.0,25,3
1800000000.0,0.82261,2.17774,2.47535,0.0360148,0.0503312,2.20336,0.00469119,0.0080338,2.85873,0.616389,45.983,0.103203,0.0,25,3
2100000000.0,0.82763,2.17543,2.47559,0.0346008,0.0479341,2.20715,0.00085257,0.0080309,3.14893,0.08479,46.227,0.101972,0.0,25,3
2400000000.0,0.84622,2.17197,2.47571,0.0315239,0.0447235,2.1781200000000003,0.00302806,0.0080223,2.54842,0.530396,47.199,0.10341,0.0,25,3
2700000000.0,0.82334,2.18105,2.47535,0.0348375,0.0493317999999999,2.21521,0.00233472,0.008033,2.87184,0.242953,46.803,0.102135,0.0,25,3
3000000000.0,0.82807,2.1721,2.47583,0.0308446,0.0439878,2.17284,0.00075531,0.0080263,2.33515,0.072863,45.501,0.096704,0.0,25,3
3300000000.0,0.82351,2.17234,2.47559,0.0321931,0.0454676,2.18055,0.00397763,0.0080303,2.84791,0.7344660000000001,46.144,0.101523,0.0,25,3
3600000000.0,0.86288,2.18092,2.47535,0.0380174,0.0525,2.21458,0.00196553,0.0080367,3.0095300000000003,0.27037,46.964,0.103382,0.0,25,3
3900000000.0,0.8300799999999999,2.1716100000000003,2.47571,0.0345341,0.047714,2.1726,0.00069618,0.008027,2.29649,0.070563,46.29,0.100212,0.0,25,3
4200000000.0,0.83192,2.17248,2.47559,0.0341892,0.0475705,2.1839500000000003,0.0034532399999999,0.0080194,2.89106,0.728639,46.558,0.1012629999999999,0.0,25,3
4500000000.0,0.8369,2.18068,2.47535,0.0378437,0.052164,2.21435,0.00178716,0.008032,2.65392,0.255261,45.85,0.097347,0.0,25,3
4800000000.0,0.83366,2.17197,2.47559,0.036855,0.0500287,2.1726,0.0007038,0.0080263,2.33118,0.069928,45.439,0.096175,0.0,25,3
