start_time,mean_CPU_usage,canonical_mem_usage,assigned_mem_usage,unmapped_page_cache_mem_usage,total_page_cache_mem_usage,max_mem_usage,mean_disk_IO_time,mean_local_disk_space_used,max_CPU_usage,max_disk_IO_time,CPI,MAI,sampled_CPU_usage,nr_of_tasks,scheduling_class
600000000.0,0.003353,0.01849,0.02332,7.439e-05,0.0001726,0.01877,1.335e-05,0.000103,0.06299,0.001572,1.643,0.002751,0.006805,1,3
900000000.0,0.003014,0.01828,0.02332,7.629e-05,0.0001354,0.0184,1.144e-05,0.000103,0.06158,0.0007143,1.579,0.002598,0.0002279,1,3
1200000000.0,0.003429,0.01831,0.02332,7.725e-05,0.0001392,0.01877,1.144e-05,0.000103,0.06995,0.001215,1.579,0.00255,0.0001879,1,3
1500000000.0,0.003342,0.01846,0.02332,8.011e-05,0.0001678,0.01862,1.24e-05,0.000103,0.09387,0.001999,1.656,0.002779,0.0003328,1,3
1800000000.0,0.00388,0.01834,0.02332,8.106e-05,0.0001831,0.01852,9.537e-06,0.000103,0.08435,0.0009995,1.624,0.002604,0.0002832,1,3
2100000000.0,0.003117,0.01831,0.02332,8.297e-05,0.0001678,0.01837,1.144e-05,0.000103,0.06232,0.001429,1.637,0.002606,0.0002975,1,3
2400000000.0,0.003506,0.01849,0.02332,8.392e-05,0.0001955,0.0188,1.144e-05,0.000103,0.06372,0.001143,1.702,0.002906,0.0007868,1,3
2700000000.0,0.003128,0.01834,0.02332,7.153e-05,0.000186,0.01852,1.144e-05,0.000103,0.0611,0.0006428,1.624,0.002619,0.000391,1,3
3000000000.0,0.003559,0.01834,0.02332,7.057e-05,0.0001678,0.01877,1.24e-05,0.000103,0.08496,0.0009289,1.626,0.002613,0.0001431,1,3
3300000000.0,0.003368,0.01843,0.02332,7.248e-05,0.0001221,0.01862,7.629e-06,0.000103,0.06207,0.0003567,1.647,0.002921,0.0002756,1,3
3600000000.0,0.003208,0.01828,0.02332,7.439e-05,0.000123,0.01852,6.676e-06,0.000103,0.06152,0.0003567,1.621,0.002738,0.001078,1,3
3900000000.0,0.003117,0.01828,0.02332,7.629e-05,0.0001326,0.01834,1.144e-05,0.000103,0.06146,0.0009995,1.625,0.002744,0.0006151,1,3
4200000000.0,0.003422,0.01849,0.02332,7.725e-05,0.0001955,0.01877,2.098e-05,0.000103,0.06165,0.002285,1.645,0.002918,0.0002623,1,3
4500000000.0,0.003086,0.01834,0.02332,6.962e-05,0.0001812,0.01852,7.629e-06,0.000103,0.06201,0.0005713,1.585,0.002693,0.002491,1,3
4800000000.0,0.003605,0.01834,0.02332,7.153e-05,0.000164,0.01874,2.193e-05,0.000103,0.06995,0.001928,1.603,0.002524,0.01454,1,3
5100000000.0,0.003464,0.01849,0.02332,7.343e-05,0.0001764,0.0188,7.629e-06,0.000103,0.06311,0.0005713,1.694,0.00279,0.000226,1,3
5400000000.0,0.004044,0.01837,0.02332,7.534e-05,0.000186,0.01852,1.621e-05,0.000103,0.07922,0.0009289,1.671,0.0025,0.0002851,1,3
5700000000.0,0.003128,0.01831,0.02332,7.629e-05,0.0001364,0.0184,7.629e-06,0.000103,0.06152,0.0004997,1.667,0.002547,0.0002174,1,3
6000000000.0,0.003475,0.01843,0.02332,7.915e-05,0.0001278,0.01862,5.722e-06,0.000103,0.06641,0.0003567,1.689,0.002728,0.006325,1,3
6300000000.0,0.003147,0.01831,0.02332,8.011e-05,0.0001669,0.01852,5.722e-06,0.000103,0.05969,0.0002861,1.647,0.002515,0.0002031,1,3
